Indicator_Id,Indicator,Indicator_Name,answer,Display_Name,Dataset,Rank,Category_11,Category_12,Category_13,Category_14,Category_15,Category_21,Category_22,Category_23,Category_24,Category_25,Category_31,Category_32,Category_33,Category_34,New1,New2,New3,New4,New5,keyN
IPD553,,C4024,C4024,Lending directed towards Treasury financing,IPD,,,,,,,,,,,,,,,,,,,,,553
IPD442,,C4025,C4025,Independence of the Central Bank,IPD,,,,,,,,,,,,,,,,,,,,,442
IPD562,,C5000,C5000,Level of competence of bank executives in local banks,IPD,,,,,,,,,,,,,,,,,,,,,562
IPD561,,C5001,C5001,Level of competence of bank executives in foreign banks,IPD,,,,,,,,,,,,,,,,,,,,,561
IPD382,,C5010,C5010,Government venture capital incentives,IPD,,,,,,,,,,,,,,,,,,,,,382
IPD523,,C5020,C5020,Is the sovereign wealth fund (SWF) set up to meet profitability goals?,IPD,,,,,,,,,,,,,,,,,,,,,523
IPD522,,C5021,C5021,Is the sovereign wealth fund (SWF) set up to meet a longterm profitability goal?,IPD,,,,,,,,,,,,,,,,,,,,,522
IPD524,,C5022,C5022,Is the sovereign wealth fund (SWF) set up to preserve shareholder control of national enterprises?,IPD,,,,,,,,,,,,,,,,,,,,,524
IPD521,,C5023,C5023,Is the sovereign wealth fund (SWF) set up to foster takeovers of firms abroad?,IPD,,,,,,,,,,,,,,,,,,,,,521
IPD874,,C6000,C6000,Standard accounting system,IPD,,,,,,,,,,,,,,,,,,,,,874
IPD104,,C6001,C6001,Certification of banks accounts,IPD,,,,,,,,,,,,,,,,,,,,,104
IPD595,,C6010,C6010,Mortgage guarantee system,IPD,,,,,,,,,,,,,,,,,,,,,595
IPD628,,C6011,C6011,Other system of guarantees required by the banks,IPD,,,,,,,,,,,,,,,,,,,,,628
IPD526,,C6020,C6020,Is there a publication requirement for issuing firms?,IPD,,,,,,,,,,,,,,,,,,,,,526
IPD375,,C7000,C7000,"Generally speaking, is the banking system mainly made up of cartels or mainly competitive?",IPD,,,,,,,,,,,,,,,,,,,,,375
IPD307,,C7010,C7010,Existence of arrangements to combat restrictive collective agreements (cartels),IPD,,,,,,,,,,,,,,,,,,,,,307
IPD304,,C7011,C7011,Existence of arrangements to combat abuse of dominant position,IPD,,,,,,,,,,,,,,,,,,,,,304
IPD177,,C7020,C7020,"Difference between local and international capital adequacy standards (Cooke ratio, etc)",IPD,,,,,,,,,,,,,,,,,,,,,177
IPD180,,C7021,C7021,Difference between local and international standards in terms of rules limiting sector concentration of loans,IPD,,,,,,,,,,,,,,,,,,,,,180
IPD179,,C7022,C7022,Difference between local and international standards in terms of rules limiting concentration of loans to particular borrowers,IPD,,,,,,,,,,,,,,,,,,,,,179
IPD178,,C7023,C7023,Difference between local and international standards in terms of rules limiting banks external exposure,IPD,,,,,,,,,,,,,,,,,,,,,178
IPD84,,C7030,C7030,Banking supervisory authority,IPD,,,,,,,,,,,,,,,,,,,,,84
IPD336,,C7031,C7031,Financial markets supervisory authority,IPD,,,,,,,,,,,,,,,,,,,,,336
IPD474,,C7032,C7032,Insurance market supervisory body,IPD,,,,,,,,,,,,,,,,,,,,,474
IPD490,,C7040,C7040,Internal monitoring and auditing arrangements for private banks,IPD,,,,,,,,,,,,,,,,,,,,,490
IPD491,,C7041,C7041,Internal monitoring and auditing arrangements for public banks,IPD,,,,,,,,,,,,,,,,,,,,,491
IPD441,,C7050,C7050,Increase in the level of competition in the financial system,IPD,,,,,,,,,,,,,,,,,,,,,441
IPD934,,C7051,C7051,Tighter prudential rules for the financial system,IPD,,,,,,,,,,,,,,,,,,,,,934
IPD113,,C7052,C7052,Closer supervision of the financial system,IPD,,,,,,,,,,,,,,,,,,,,,113
IPD420,,C7053,C7053,Improved information systems on the situation of the banks,IPD,,,,,,,,,,,,,,,,,,,,,420
IPD745,,C7054,C7054,Reinforcement of internal bank control,IPD,,,,,,,,,,,,,,,,,,,,,745
IPD610,,C8000,C8000,Openness of bank capital to foreign shareholding,IPD,,,,,,,,,,,,,,,,,,,,,610
IPD778,,C8001,C8001,Right of establishment for foreign banks (deposit banks and investment banks),IPD,,,,,,,,,,,,,,,,,,,,,778
IPD16,,C8002,C8002,Access of foreignowned or partlyforeignowned firms to loans from local banks,IPD,,,,,,,,,,,,,,,,,,,,,16
IPD18,,C8003,C8003,Access of local banks and firms to international bank loans,IPD,,,,,,,,,,,,,,,,,,,,,18
IPD19,,C8004,C8004,Access of local firms to international financial markets,IPD,,,,,,,,,,,,,,,,,,,,,19
IPD458,,C9000,C9000,Informal microlending,IPD,,,,,,,,,,,,,,,,,,,,,458
IPD470,,C9001,C9001,"Institutional microlending (backed up by NGOs, banks…)",IPD,,,,,,,,,,,,,,,,,,,,,470
IPD716,,C9002,C9002,Quality of microlending guarantees (informal or institutional),IPD,,,,,,,,,,,,,,,,,,,,,716
IPD564,,C402,C402,Level of government intervention in allocation of lending,IPD,,,,,,,,,,,,,,,,,,,,,564
IPD37,,C4023,C4023,"Allocated lending (by sector, to stateowned enterprises etc)",IPD,,,,,,,,,,,,,,,,,,,,,37
IPD554,,C4024,C4024,Lending entirely directed towards Treasury financing,IPD,,,,,,,,,,,,,,,,,,,,,554
IPD101,,C4025,C4025,Central Bank independence,IPD,,,,,,,,,,,,,,,,,,,,,101
IPD742,,C451,C451,Reforms: implementation of the bank privatisation programme,IPD,,,,,,,,,,,,,,,,,,,,,742
IPD952,,C4510,C4510,Transparency of privatisation procedures,IPD,,,,,,,,,,,,,,,,,,,,,952
IPD133,,C4512,C4512,"Consistency, continuity and predictability of the privatisation programme",IPD,,,,,,,,,,,,,,,,,,,,,133
IPD741,,C452,C452,Reforms: de facto openness of bank and financial establishment privatisations,IPD,,,,,,,,,,,,,,,,,,,,,741
IPD806,,C4520,C4520,Sector exclusion of certain banks and financial establishments,IPD,,,,,,,,,,,,,,,,,,,,,806
IPD300,,C4521,C4521,Exclusion of foreign capital,IPD,,,,,,,,,,,,,,,,,,,,,300
IPD737,,C453,C453,Reforms to liberalise the credit sector in the past 3 years,IPD,,,,,,,,,,,,,,,,,,,,,737
IPD299,,C4530,C4530,Exchange rate liberalisation,IPD,,,,,,,,,,,,,,,,,,,,,299
IPD731,,C4531,C4531,Reduction in quantitative credit controls,IPD,,,,,,,,,,,,,,,,,,,,,731
IPD732,,C4532,C4532,Reduction in the allocation of lending by sector or to stateowned enterprises,IPD,,,,,,,,,,,,,,,,,,,,,732
IPD162,,C4533,C4533,Decompartmentalisation of the financial institutions,IPD,,,,,,,,,,,,,,,,,,,,,162
IPD333,,C4534,C4534,Facilitation of access by businesses to the money market,IPD,,,,,,,,,,,,,,,,,,,,,333
IPD196,,C500,C500,"Dissemination of technology, innovation",IPD,,,,,,,,,,,,,,,,,,,,,196
IPD560,,C5000,C5000,Level of competence of bank executives,IPD,,,,,,,,,,,,,,,,,,,,,560
IPD464,,C501,C501,Innovation: venture capital,IPD,,,,,,,,,,,,,,,,,,,,,464
IPD335,,C5010,C5010,Financial arrangements encouraging venture capital,IPD,,,,,,,,,,,,,,,,,,,,,335
IPD473,,C502,C502,"Insurance companies, pension funds",IPD,,,,,,,,,,,,,,,,,,,,,473
IPD472,,C5020,C5020,Insurance companies,IPD,,,,,,,,,,,,,,,,,,,,,472
IPD634,,C5021,C5021,Pension funds,IPD,,,,,,,,,,,,,,,,,,,,,634
IPD940,,C600,C600,Traditional credit systems (informal or quasiinformal),IPD,,,,,,,,,,,,,,,,,,,,,940
IPD939,,C6000,C6000,Traditional credit system,IPD,,,,,,,,,,,,,,,,,,,,,939
IPD388,,C6001,C6001,Guarantees implicit in this traditional credit system,IPD,,,,,,,,,,,,,,,,,,,,,388
IPD462,,C601,C601,Information on the situation of the banks,IPD,,,,,,,,,,,,,,,,,,,,,462
IPD874,,C6010,C6010,Standard accounting system,IPD,,,,,,,,,,,,,,,,,,,,,874
IPD104,,C6011,C6011,Certification of banks accounts,IPD,,,,,,,,,,,,,,,,,,,,,104
IPD552,,C602,C602,Lender guarantees: banking system (mortgages etc),IPD,,,,,,,,,,,,,,,,,,,,,552
IPD595,,C6020,C6020,Mortgage guarantee system,IPD,,,,,,,,,,,,,,,,,,,,,595
IPD628,,C6021,C6021,Other system of guarantees required by the banks,IPD,,,,,,,,,,,,,,,,,,,,,628
IPD126,,C603,C603,Compulsory publication of information by firms at the time of share issues,IPD,,,,,,,,,,,,,,,,,,,,,126
IPD532,,C6030,C6030,Is there an obligation on issuing firms to publish?,IPD,,,,,,,,,,,,,,,,,,,,,532
IPD124,,C700,C700,Competition within the banking system,IPD,,,,,,,,,,,,,,,,,,,,,124
IPD376,,C7000,C7000,"Generally speaking, is the functioning of the banking system mainly cartelised or mainly competitive?",IPD,,,,,,,,,,,,,,,,,,,,,376
IPD744,,C701,C701,Regulation of competition in the banking system,IPD,,,,,,,,,,,,,,,,,,,,,744
IPD306,,C7010,C7010,Existence of arrangements to combat restrictive collective agreements,IPD,,,,,,,,,,,,,,,,,,,,,306
IPD697,,C702,C702,Prudential rules: difference between local and international standards,IPD,,,,,,,,,,,,,,,,,,,,,697
IPD698,,C7020,C7020,"Prudential rules: difference between local and international standards regarding capital adequacy (Cooke ratio, etc)",IPD,,,,,,,,,,,,,,,,,,,,,698
IPD701,,C7021,C7021,Prudential rules: difference between local and international standards regarding rules limiting sectoral concentration of the loans granted,IPD,,,,,,,,,,,,,,,,,,,,,701
IPD700,,C7022,C7022,Prudential rules: difference between local and international standards regarding rules limiting concentration of loans to particular borrowers,IPD,,,,,,,,,,,,,,,,,,,,,700
IPD699,,C7023,C7023,Prudential rules: difference between local and international standards regarding rules limiting banks external exposure,IPD,,,,,,,,,,,,,,,,,,,,,699
IPD79,,C703,C703,Banking and financial supervision,IPD,,,,,,,,,,,,,,,,,,,,,79
IPD489,,C704,C704,Internal control of banks,IPD,,,,,,,,,,,,,,,,,,,,,489
IPD487,,C7040,C7040,Internal control arrangements for private banks,IPD,,,,,,,,,,,,,,,,,,,,,487
IPD488,,C7041,C7041,Internal control arrangements for publiclyowned banks,IPD,,,,,,,,,,,,,,,,,,,,,488
IPD736,,C750,C750,Reforms of the regulation of the financial system in the past 3 years,IPD,,,,,,,,,,,,,,,,,,,,,736
IPD441,,C7500,C7500,Increase in the level of competition in the financial system,IPD,,,,,,,,,,,,,,,,,,,,,441
IPD893,,C7501,C7501,Strengthening of the financial systems prudential rules,IPD,,,,,,,,,,,,,,,,,,,,,893
IPD894,,C7502,C7502,Strengthening of the financial systems supervision,IPD,,,,,,,,,,,,,,,,,,,,,894
IPD615,,C800,C800,Openness to foreign capital and loans,IPD,,,,,,,,,,,,,,,,,,,,,615
IPD611,,C8000,C8000,Openness of bank capital to foreign shareholdings,IPD,,,,,,,,,,,,,,,,,,,,,611
IPD17,,C8003,C8003,Access of local banking firms to international bank loans,IPD,,,,,,,,,,,,,,,,,,,,,17
IPD740,,C850,C850,Reforms to open up the financial system in the past 3 years ?,IPD,,,,,,,,,,,,,,,,,,,,,740
IPD738,,C8500,C8500,Reforms to open up the banking system,IPD,,,,,,,,,,,,,,,,,,,,,738
IPD739,,C8501,C8501,Reforms to open up the financial market,IPD,,,,,,,,,,,,,,,,,,,,,739
IPD586,,C900,C900,Microlending,IPD,,,,,,,,,,,,,,,,,,,,,586
IPD430,,B3000,B3000,"In practice, ease of setting up a local business",IPD,,,,,,,,,,,,,,,,,,,,,430
IPD249,,B3010,B3010,"Economic zones with favourable exemptions (tax, regulatory, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,249
IPD502,,B3020,B3020,"Is aid to public or private firms (subsidies, de jure or de facto trade protection, financial facilities, etc.) dependent on meeting publicinterest targets?",IPD,,,,,,,,,,,,,,,,,,,,,502
IPD509,,B3021,B3021,"Is public or private business access to mining and operating rights (natural resources, trading, concessions, etc.) dependent on meeting publicinterest targets?",IPD,,,,,,,,,,,,,,,,,,,,,509
IPD392,,B3022,B3022,Have targeted support measures been put in place for the emerging growth sectors?,IPD,,,,,,,,,,,,,,,,,,,,,392
IPD951,,B3030,B3030,"Transparency of management of income from mining natural resources (oil, other mining resources, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,951
IPD961,,B3031,B3031,Use of income from mining oil and other mining resources,IPD,,,,,,,,,,,,,,,,,,,,,961
IPD952,,B4020,B4020,Transparency of privatisation procedures,IPD,,,,,,,,,,,,,,,,,,,,,952
IPD798,,B4021,B4021,Sale price close to market price,IPD,,,,,,,,,,,,,,,,,,,,,798
IPD394,,B4022,B4022,Have the privatisations benefited mainly the former company directors or rather new local or foreign players?,IPD,,,,,,,,,,,,,,,,,,,,,394
IPD133,,B4023,B4023,"Consistency, continuity and predictability of the privatisation programme",IPD,,,,,,,,,,,,,,,,,,,,,133
IPD46,,B4030,B4030,Are the majority of the public and semipublic enterprises …,IPD,,,,,,,,,,,,,,,,,,,,,46
IPD846,,B4050,B4050,Single exchange rate for commercial transactions,IPD,,,,,,,,,,,,,,,,,,,,,846
IPD686,,B5000,B5000,"Proportion of technical staff (engineers, technicians) in SMEsSMIs",IPD,,,,,,,,,,,,,,,,,,,,,686
IPD687,,B5001,B5001,"Proportion of technical staff (engineers, technicians) in large firms",IPD,,,,,,,,,,,,,,,,,,,,,687
IPD140,,B5002,B5002,"Cooperation links between businesses, universities and research centres",IPD,,,,,,,,,,,,,,,,,,,,,140
IPD311,,B5010,B5010,Existence of institutions or arrangements to support research and technological acquisitions for SMEs,IPD,,,,,,,,,,,,,,,,,,,,,311
IPD310,,B5011,B5011,Existence of institutions or arrangements to support research and technological acquisions for large firms,IPD,,,,,,,,,,,,,,,,,,,,,310
IPD309,,B5012,B5012,Existence of institutions or arrangements to encourage technology transfers and skills transfers from foreign players to domestic players,IPD,,,,,,,,,,,,,,,,,,,,,309
IPD327,,B5020,B5020,Extent of subcontracting between SMEs,IPD,,,,,,,,,,,,,,,,,,,,,327
IPD328,,B5021,B5021,Extent of subcontracting between SMEs and large national firms,IPD,,,,,,,,,,,,,,,,,,,,,328
IPD329,,B5022,B5022,Extent of subcontracting between national firms and foreign firms,IPD,,,,,,,,,,,,,,,,,,,,,329
IPD876,,B6001,B6001,Standard accounting system (large firms),IPD,,,,,,,,,,,,,,,,,,,,,876
IPD909,,B6004,B6004,System of norms and standards (national system),IPD,,,,,,,,,,,,,,,,,,,,,909
IPD601,,B6010,B6010,National norms and standards,IPD,,,,,,,,,,,,,,,,,,,,,601
IPD573,,B6030,B6030,Local arrangements for the protection of intellectual property,IPD,,,,,,,,,,,,,,,,,,,,,573
IPD493,,B6031,B6031,International arrangements: TRIPS agreement,IPD,,,,,,,,,,,,,,,,,,,,,493
IPD419,,B6040,B6040,"Importance of traditional collectively owned land (traditional rights, religious rights, community rights, others, etc)",IPD,,,,,,,,,,,,,,,,,,,,,419
IPD416,,B6050,B6050,"Importance of public property (central, regional government property, etc)",IPD,,,,,,,,,,,,,,,,,,,,,416
IPD667,,B6051,B6051,Private or private type of public property use,IPD,,,,,,,,,,,,,,,,,,,,,667
IPD528,,B6060,B6060,"Is there a range of different landrights systems in practice in urban and suburban areas (traditional, customary, collective, religious, ""modern"" rights, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,528
IPD527,,B6061,B6061,"Is there a range of different landrights systems in practice in rural areas (traditional, customary, collective, religious, ""modern"" rights, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,527
IPD229,,B6070,B6070,Does the government formally recognise the diversity of landrights systems in urban and suburban areas?,IPD,,,,,,,,,,,,,,,,,,,,,229
IPD228,,B6071,B6071,Does the government formally recognise the diversity of landrights systems in rural areas?,IPD,,,,,,,,,,,,,,,,,,,,,228
IPD45,,B6080,B6080,Are public arrangements in place for formalisationregistration of land rights in urban and suburban areas?,IPD,,,,,,,,,,,,,,,,,,,,,45
IPD44,,B6081,B6081,Are public arrangements in place for formalisationregistration of land rights in rural areas?,IPD,,,,,,,,,,,,,,,,,,,,,44
IPD233,,B6082,B6082,"Does the government have a policy to foster access to land for certain disadvantaged groups (minorities, natives, indigenous peoples, immigrants, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,233
IPD319,,B6083,B6083,"Extent of eviction operations over the last three years (excluding conflicts, civil wars, etc.)?",IPD,,,,,,,,,,,,,,,,,,,,,319
IPD691,,B6090,B6090,Proportion of the populations with no formally recognised land rights in urban and suburban areas,IPD,,,,,,,,,,,,,,,,,,,,,691
IPD690,,B6091,B6091,Proportion of the populations with no formally recognised land rights in rural areas,IPD,,,,,,,,,,,,,,,,,,,,,690
IPD635,,B6092,B6092,"Percentage of land disputes (urban, suburban and rural) to the total number of disputes handled by the courts",IPD,,,,,,,,,,,,,,,,,,,,,635
IPD415,,B6093,B6093,Importance of land issues on the political agenda and in the press,IPD,,,,,,,,,,,,,,,,,,,,,415
IPD529,,B6100,B6100,Is there a strong demand for landincrease in prices in the large towns and cities?,IPD,,,,,,,,,,,,,,,,,,,,,529
IPD530,,B6101,B6101,Is there a strong demand for landincrease in prices in the middlesized towns?,IPD,,,,,,,,,,,,,,,,,,,,,530
IPD56,,B6102,B6102,"Are there any significant rural areas in the country where demand for land is high (competition for land, price increase)?",IPD,,,,,,,,,,,,,,,,,,,,,56
IPD321,,B6110,B6110,Extent of large investment (national or international) in urban land property,IPD,,,,,,,,,,,,,,,,,,,,,321
IPD322,,B6111,B6111,"Extent of large, national or international investment (food, industrial, tourism, mining or forestry sectors) in rural land property",IPD,,,,,,,,,,,,,,,,,,,,,322
IPD838,,B7010,B7010,Share of supermarkets in the retail trade (household consumption),IPD,,,,,,,,,,,,,,,,,,,,,838
IPD826,,B7011,B7011,Share of distribution delivered by large national firms,IPD,,,,,,,,,,,,,,,,,,,,,826
IPD825,,B7012,B7012,Share of distribution delivered by large foreign firms,IPD,,,,,,,,,,,,,,,,,,,,,825
IPD253,,B7021,B7021,Effectiiveness of arrangements to combat abuses of dominant positions,IPD,,,,,,,,,,,,,,,,,,,,,253
IPD711,,B7030,B7030,"Public shareholders (government, etc)",IPD,,,,,,,,,,,,,,,,,,,,,711
IPD565,,B7040,B7040,Level of information on the structure of shareholdings in local firms,IPD,,,,,,,,,,,,,,,,,,,,,565
IPD566,,B7041,B7041,Level of information on the structure of shareholdings in the subsidiaries of foreign firms,IPD,,,,,,,,,,,,,,,,,,,,,566
IPD231,,B7050,B7050,Does the government have a land development policy for economic activity in urban and suburban areas?,IPD,,,,,,,,,,,,,,,,,,,,,231
IPD230,,B7051,B7051,Does the government have a land development policy for economic activity in agriculture in rural areas?,IPD,,,,,,,,,,,,,,,,,,,,,230
IPD232,,B7052,B7052,Does the government have a land development policy for housing in urban and suburban areas?,IPD,,,,,,,,,,,,,,,,,,,,,232
IPD139,,B8000,B8000,Convertibility for current transactions,IPD,,,,,,,,,,,,,,,,,,,,,139
IPD534,,B8002,B8002,Issue of import licences,IPD,,,,,,,,,,,,,,,,,,,,,534
IPD207,,B8003,B8003,Do pressure groups lobby against trade openness?,IPD,,,,,,,,,,,,,,,,,,,,,207
IPD204,,B8010,B8010,Do foreign investors encounter de facto or de jure resistance to shareholdings in private firms?,IPD,,,,,,,,,,,,,,,,,,,,,204
IPD203,,B8011,B8011,"Do foreign investors encounter de facto or de jure resistance to investment in public services (publicprivate partnerships, concessions, etc.)",IPD,,,,,,,,,,,,,,,,,,,,,203
IPD320,,B8020,B8020,Extent of joint ventures in the national economy,IPD,,,,,,,,,,,,,,,,,,,,,320
IPD429,,B8030,B8030,"In practice, do nonnationals have the right to purchase (freehold or longterm lease) landhouses in urban areas?",IPD,,,,,,,,,,,,,,,,,,,,,429
IPD428,,B8031,B8031,"In practice, do nonnationals have the right to purchase (freehold or longterm lease) land in rural areas?",IPD,,,,,,,,,,,,,,,,,,,,,428
IPD29,,B300,B300,Administrative business startup formalities,IPD,,,,,,,,,,,,,,,,,,,,,29
IPD29,,B3000,B3000,Administrative business startup formalities,IPD,,,,,,,,,,,,,,,,,,,,,29
IPD836,,B402,B402,Share of public sector in public utility services,IPD,,,,,,,,,,,,,,,,,,,,,836
IPD978,,B4020,B4020,Water and sanitation,IPD,,,,,,,,,,,,,,,,,,,,,978
IPD267,,B4021,B4021,Electricity,IPD,,,,,,,,,,,,,,,,,,,,,267
IPD917,,B4022,B4022,Telecommunications,IPD,,,,,,,,,,,,,,,,,,,,,917
IPD956,,B4023,B4023,Transport infrastructures,IPD,,,,,,,,,,,,,,,,,,,,,956
IPD402,,B4024,B4024,Healthcare,IPD,,,,,,,,,,,,,,,,,,,,,402
IPD251,,B4025,B4025,Education,IPD,,,,,,,,,,,,,,,,,,,,,251
IPD624,,B4026,B4026,Other,IPD,,,,,,,,,,,,,,,,,,,,,624
IPD27,,B403,B403,Administered prices and market prices,IPD,,,,,,,,,,,,,,,,,,,,,27
IPD677,,B4030,B4030,Proportion of administered prices,IPD,,,,,,,,,,,,,,,,,,,,,677
IPD183,,B4031,B4031,Direct subsidies on prices of primary products,IPD,,,,,,,,,,,,,,,,,,,,,183
IPD607,,B4032,B4032,Oil: pumpprice differential versus world prices,IPD,,,,,,,,,,,,,,,,,,,,,607
IPD846,,B4033,B4033,Single exchange rate for commercial transactions,IPD,,,,,,,,,,,,,,,,,,,,,846
IPD743,,B450,B450,Reforms: nonfinancial enterprises privatisations from 2001 to 2006,IPD,,,,,,,,,,,,,,,,,,,,,743
IPD385,,B4500,B4500,Growth in the share of nonfinancial enterprises in GDP (special score),IPD,,,,,,,,,,,,,,,,,,,,,385
IPD412,,B451,B451,Implementation of the privatisation programme,IPD,,,,,,,,,,,,,,,,,,,,,412
IPD952,,B4510,B4510,Transparency of privatisation procedures,IPD,,,,,,,,,,,,,,,,,,,,,952
IPD1,,B4511,B4511,"""True price"" of sale",IPD,,,,,,,,,,,,,,,,,,,,,1
IPD669,,B4512,B4512,"Privatisation mainly benefiting former managers or mainly benefiting new players, local or foreign",IPD,,,,,,,,,,,,,,,,,,,,,669
IPD133,,B4513,B4513,"Consistency, continuity and predictability of the privatisation programme",IPD,,,,,,,,,,,,,,,,,,,,,133
IPD613,,B452,B452,Openness of the privatisation programme,IPD,,,,,,,,,,,,,,,,,,,,,613
IPD301,,B4520,B4520,"Exclusion of particular sectors (""strategic"")",IPD,,,,,,,,,,,,,,,,,,,,,301
IPD300,,B4521,B4521,Exclusion of foreign capital,IPD,,,,,,,,,,,,,,,,,,,,,300
IPD612,,B4522,B4522,"Openness of public services to local or foreign private capital (BOT, concessions, etc)",IPD,,,,,,,,,,,,,,,,,,,,,612
IPD915,,B500,B500,"Technological environment, dissemination of technology",IPD,,,,,,,,,,,,,,,,,,,,,915
IPD169,,B5002,B5002,"Density and ""continuity"" of corporate fabric (locallyavailable maintenance and subcontracting, etc)",IPD,,,,,,,,,,,,,,,,,,,,,169
IPD461,,B600,B600,Information on the situation of firms,IPD,,,,,,,,,,,,,,,,,,,,,461
IPD460,,B601,B601,Information on the quality of the goods: national norms and standards,IPD,,,,,,,,,,,,,,,,,,,,,460
IPD459,,B602,B602,Information on the quality of the goods: international norms and standards,IPD,,,,,,,,,,,,,,,,,,,,,459
IPD494,,B6020,B6020,"International norms and standards (ISO, Codex, etc)",IPD,,,,,,,,,,,,,,,,,,,,,494
IPD477,,B603,B603,Intellectual property,IPD,,,,,,,,,,,,,,,,,,,,,477
IPD766,,B6030,B6030,"Respect for intellectual property as regards manufacturing secrets, patents, etc",IPD,,,,,,,,,,,,,,,,,,,,,766
IPD765,,B6031,B6031,Respect for intellectual property as regards counterfeit goods,IPD,,,,,,,,,,,,,,,,,,,,,765
IPD61,,B604,B604,Arrangements for the protection of intellectual property,IPD,,,,,,,,,,,,,,,,,,,,,61
IPD572,,B6040,B6040,Local arrangements for protection of intellectual property,IPD,,,,,,,,,,,,,,,,,,,,,572
IPD493,,B6041,B6041,International arrangements: TRIPS agreement,IPD,,,,,,,,,,,,,,,,,,,,,493
IPD36,,B605,B605,Agricultural sector: traditional collective property,IPD,,,,,,,,,,,,,,,,,,,,,36
IPD805,,B6050,B6050,"Scale of traditional collectively owned land (traditional rights, religious rights, others, etc)",IPD,,,,,,,,,,,,,,,,,,,,,805
IPD34,,B606,B606,Agricultural sector: public property,IPD,,,,,,,,,,,,,,,,,,,,,34
IPD799,,B6060,B6060,"Scale of collectively owned land (State property, Region property, etc)",IPD,,,,,,,,,,,,,,,,,,,,,799
IPD35,,B607,B607,Agricultural sector: security of rights and property transactions,IPD,,,,,,,,,,,,,,,,,,,,,35
IPD41,,B6070,B6070,Are agricultural land property rights mainly traditional (informal or quasiinformal) or are they formal?,IPD,,,,,,,,,,,,,,,,,,,,,41
IPD520,,B6071,B6071,Is the security of TRADITIONAL property rights and transactions assured?,IPD,,,,,,,,,,,,,,,,,,,,,520
IPD519,,B6072,B6072,Is the security of FORMAL property rights and transactions assured?,IPD,,,,,,,,,,,,,,,,,,,,,519
IPD125,,B700,B700,Competition: productive sector: ease of market entry for new firms,IPD,,,,,,,,,,,,,,,,,,,,,125
IPD122,,B701,B701,Competition in distribution (household consumption),IPD,,,,,,,,,,,,,,,,,,,,,122
IPD824,,B7010,B7010,Share of distribution accounted for by large national firms,IPD,,,,,,,,,,,,,,,,,,,,,824
IPD823,,B7011,B7011,Share of distribution acccounted for by large foreign firms,IPD,,,,,,,,,,,,,,,,,,,,,823
IPD121,,B702,B702,Competition between businesses: competition regulation arrangements,IPD,,,,,,,,,,,,,,,,,,,,,121
IPD306,,B7020,B7020,Existence of arrangements to combat restrictive collective agreements,IPD,,,,,,,,,,,,,,,,,,,,,306
IPD305,,B7021,B7021,Existence of arrangements to combat abuses of dominant positions,IPD,,,,,,,,,,,,,,,,,,,,,305
IPD33,,B703,B703,Agricultural sector: concentration of agricultural land,IPD,,,,,,,,,,,,,,,,,,,,,33
IPD501,,B7030,B7030,Is agricultural landed property rather dispersed or concentrated?,IPD,,,,,,,,,,,,,,,,,,,,,501
IPD496,,B704,B704,Interpenetration of local capital (private andor public),IPD,,,,,,,,,,,,,,,,,,,,,496
IPD800,,B7040,B7040,Scale of financial crossholdings between local firms,IPD,,,,,,,,,,,,,,,,,,,,,800
IPD801,,B7041,B7041,Scale of financial crossholdings between local firms and banks,IPD,,,,,,,,,,,,,,,,,,,,,801
IPD802,,B7042,B7042,Scale of financial crossholdings between local firms and banks involving foreign firms or banks,IPD,,,,,,,,,,,,,,,,,,,,,802
IPD841,,B705,B705,Shareholders: weight of institutional investors,IPD,,,,,,,,,,,,,,,,,,,,,841
IPD78,,B7050,B7050,Bank shareholders (private and public),IPD,,,,,,,,,,,,,,,,,,,,,78
IPD625,,B7051,B7051,Other institutional investors,IPD,,,,,,,,,,,,,,,,,,,,,625
IPD842,,B706,B706,Shareholders: weight of the government,IPD,,,,,,,,,,,,,,,,,,,,,842
IPD712,,B7060,B7060,"Public shareholders (government, etc+C76)",IPD,,,,,,,,,,,,,,,,,,,,,712
IPD840,,B707,B707,Shareholders: weight of family shareholders,IPD,,,,,,,,,,,,,,,,,,,,,840
IPD334,,B7070,B7070,Family shareholders,IPD,,,,,,,,,,,,,,,,,,,,,334
IPD839,,B708,B708,Shareholders: Weight of dispersed shareownership,IPD,,,,,,,,,,,,,,,,,,,,,839
IPD195,,B7080,B7080,Dispersed shareownership,IPD,,,,,,,,,,,,,,,,,,,,,195
IPD596,,B709,B709,Multisector groups (of Korean Choebol type),IPD,,,,,,,,,,,,,,,,,,,,,596
IPD979,,B7090,B7090,Weight of multisector groups that DO NOT have a financial institution in their group,IPD,,,,,,,,,,,,,,,,,,,,,979
IPD980,,B7091,B7091,Weight of multisector groups that HAVE one or more financial institutions in their group,IPD,,,,,,,,,,,,,,,,,,,,,980
IPD463,,B710,B710,Information on the structure of shareholdings in local firms,IPD,,,,,,,,,,,,,,,,,,,,,463
